name,place_id,types,price_level,rating,user_ratings_total,vicinity,category,zip_code,latitude,longitude,zip_new
Wendy's,ChIJdXF6A5BewokRa3jHXZNI17c,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.9,2048,"61-11 Fresh Pond Rd, Queens",fast food,11378,40.7224092,-73.9095279,11379
McDonald's,ChIJD75BfetewokRJ9WIVhPK6gQ,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.5,2210,"59-60 55th Rd, Queens",fast food,11378,40.7224092,-73.9095279,11378
Arby's,ChIJR0JYKWNewokRSjBuJ8XNRVU,"['meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.0,1942,"69-16 Metropolitan Ave, Queens",fast food,11378,40.7224092,-73.9095279,11379
Taco Bell,ChIJE8KduiZfwokRUZOpjkTIkcs,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.1,88,"61-22H, Fresh Pond Rd, Middle Village",fast food,11378,40.7224092,-73.9095279,11379
McDonald's,ChIJ0cA2TJhewokRlfO1ocXW0U8,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.5,1466,"54-29 Metropolitan Ave, Queens",fast food,11378,40.7224092,-73.9095279,11385
McDonald's,ChIJ3RfFelJewokRdrB9PZ6VTe4,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.6,2345,"80-03 Queens Blvd, Queens",fast food,11378,40.7224092,-73.9095279,11373
I Like Food,ChIJj3UN5udfwokR_GMARVeQzlY,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.8,111,"652 Woodward Ave, Ridgewood",fast food,11378,40.7224092,-73.9095279,11385
Burger King,ChIJXfkzU9VfwokRMiP8KE4Lrjk,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.8,148,"74-25 Grand Ave, Queens",fast food,11378,40.7224092,-73.9095279,11378
Taste of China,ChIJdWnOgPZewokR-rEt794w4zc,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.7,154,"71-00 Grand Ave, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11378
Hong Kong,ChIJv-A1v5tewokRysYs07BIQnI,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.2,144,"62-97 Forest Ave, Ridgewood",Chinese restaurant,11378,40.7224092,-73.9095279,11385
Grand China,ChIJNfzAEvRewokRcrG-foQ3yvA,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,64,"6942 Grand Ave, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11378
China House,ChIJAXANuplewokR8Xoph57WaJM,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.0,125,"55-01 Metropolitan Ave, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11385
Ten Full,ChIJQd_aj9BewokRmAp7aXdxmpM,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.3,214,"3949 48th Ave, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11104
King Wah,ChIJt22G64RewokR3pp2AF3C3pQ,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.1,165,"64-17 Fresh Pond Rd, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11385
Lee Garden,ChIJZ77ezR1cwokR_3Eyz83lYIc,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.8,132,"121 Wyckoff Ave, Brooklyn",Chinese restaurant,11378,40.7224092,-73.9095279,11237
Yummy Yummy Chinese Restaurant,ChIJa6tlJfBewokRS_Z4NR5MRc4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.8,107,"52-73 65th Pl, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11378
Beijing,ChIJ1_aEUZ5ewokRt-2LpGQnQy0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.3,144,"551 Woodward Ave, Ridgewood",Chinese restaurant,11378,40.7224092,-73.9095279,11385
Lucky,ChIJA_wUqw9fwokRZ9jkOaZVymM,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.0,112,"50-08 69th St, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11377
Good Luck,ChIJUS3Q4dpewokR49Vg8pFAVCA,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",,3.9,71,"45-16 48th Ave, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11377
Li Wan,ChIJmdH37IVewokRrRZpvDmqjTM,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.1,124,"64-28 Metropolitan Ave, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11379
Lee Panda,ChIJSYZSIZBewokRcKcagltVHFI,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.9,46,"60-63 Fresh Pond Rd, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11378
New Asian Cuisine,ChIJuV9gpdtewokRvt2MMZL9AiI,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.2,103,"44-20 48th Ave, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11377
Fong Kwan,ChIJHSATd29ewokR2MBdC05XQfM,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.4,64,"65-48 Metropolitan Ave, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11379
Moon Palace Kitchen,ChIJ9SRSkZJewokRg3DuRmmNcKM,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.4,95,"6312 Flushing Ave, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11378
888 Kitchen,ChIJQy1qt5NewokRm5lHcMYYAxM,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.5,40,"60-92 Flushing Ave, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11378
Super Bowl,ChIJ89ETouxewokRCQt24tf7BsY,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",,4.4,73,"59-63 55th Rd, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11378
Sze's Garden,ChIJKY0VzCVcwokRrkxYHKeQarU,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.6,49,"201 Cypress Ave, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11385
First China Wok Inc,ChIJn8UtpaJewokRcnct-P2XjuI,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2.9,18,"5402 Flushing Ave, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11378
Halal Kitchen,ChIJAbwqY_ZewokRxTLYB7BFigk,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.1,301,"7112 Grand Ave, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11378
China Garden,ChIJJYGG9BxcwokR44dkDC0WHsc,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.3,104,"133 Irving Ave, Brooklyn",Chinese restaurant,11378,40.7224092,-73.9095279,11237
Da Pai Don,ChIJP1aLslVewokRtOOpKnG8lXc,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.8,68,"7700 Queens Blvd, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11373
China Garden,ChIJJQ7tydBewokRYAjmOVrKs0Q,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.4,167,"3920 47th Ave, Sunnyside",Chinese restaurant,11378,40.7224092,-73.9095279,11104
Li Li,ChIJOx2I8_9fwokRNV7Oz5191_A,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.1,46,"83-06 Grand Ave, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11373
I love Chinese food,ChIJyVR1s6BfwokRkKvhb6JVif8,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0.0,0,"69-49 Grand Ave, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11378
No. 1,ChIJWz7UnQNcwokROdXYjTKYLgc,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.0,88,"197 Knickerbocker Ave, Brooklyn",Chinese restaurant,11378,40.7224092,-73.9095279,11237
Hunan K,ChIJxdVqAeNewokRvBMu1vZHaoU,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",,3.7,45,"60-14 Queens Blvd, Queens",Chinese restaurant,11378,40.7224092,-73.9095279,11377
New city,ChIJ3VgkdkJdwokR0hKBQr61U-4,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.3,35,"236 Knickerbocker Ave, Brooklyn",Chinese restaurant,11378,40.7224092,-73.9095279,11237
Dock Asian Eatery,ChIJU6FumT9dwokRZhtt72BTysU,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,550,"22 Wyckoff Ave, Brooklyn",Asian Fusion,11378,40.7224092,-73.9095279,11237
E-Chiban Asian,ChIJPYNsm4NewokReFWl6Dr7sYU,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,183,"66-47 Fresh Pond Rd, Ridgewood",Asian Fusion,11378,40.7224092,-73.9095279,11385
New Asian Cuisine,ChIJuV9gpdtewokRvt2MMZL9AiI,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.2,103,"44-20 48th Ave, Queens",Asian Fusion,11378,40.7224092,-73.9095279,11377
Tomo Japanese Fusion,ChIJkYPwxANcwokRokvU2JYsrCo,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.8,100,"1077 Flushing Ave, Brooklyn",Asian Fusion,11378,40.7224092,-73.9095279,11237
CoCo Lin Vegetarian House,ChIJNej47IRewokRV18m-xsd6MI,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,361,"64-19 Fresh Pond Rd, Ridgewood",Asian Fusion,11378,40.7224092,-73.9095279,11385
Bushniwa,ChIJgzy1KGhdwokRTkAu0t_R8gw,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,360,"250 Varet St, Brooklyn",Asian Fusion,11378,40.7224092,-73.9095279,11206
Sakura 7,ChIJKSnexfJewokRiNJbucZVJFA,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,480,"6554 Grand Ave, Maspeth",Japanese restaurant,11378,40.7224092,-73.9095279,11378
Tomo Japanese Fusion,ChIJkYPwxANcwokRokvU2JYsrCo,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.8,100,"1077 Flushing Ave, Brooklyn",Japanese restaurant,11378,40.7224092,-73.9095279,11237
Wakamatsu,ChIJeUokgvZewokRhHoCsNnt79M,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.2,162,"70-18 Grand Ave, Queens",Japanese restaurant,11378,40.7224092,-73.9095279,11378
Tendo Sushi,ChIJQWP5e4NewokRR-AvW-ItNlc,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.6,125,"66-26 Fresh Pond Rd, Queens",Japanese restaurant,11378,40.7224092,-73.9095279,11385
E-Chiban Asian,ChIJPYNsm4NewokReFWl6Dr7sYU,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,183,"66-47 Fresh Pond Rd, Ridgewood",Japanese restaurant,11378,40.7224092,-73.9095279,11385
Dashi Brooklyn,ChIJhSln21ddwokR2xlCTZrTwKg,"['meal_takeaway', 'cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,129,"119 Ingraham St, Brooklyn",Japanese restaurant,11378,40.7224092,-73.9095279,11237
Bushniwa,ChIJgzy1KGhdwokRTkAu0t_R8gw,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,360,"250 Varet St, Brooklyn",Japanese restaurant,11378,40.7224092,-73.9095279,11206
YSO Sushi,ChIJ8xBPkChdwokR1RPkw8eciLI,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.6,92,"666 Onderdonk Ave, Queens",Japanese restaurant,11378,40.7224092,-73.9095279,11385
Finest Sushi,ChIJxeCESmVfwokR3z41Sa8qTjk,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,75,"41-02 Greenpoint Ave, Queens",Japanese restaurant,11378,40.7224092,-73.9095279,11104
Tasty house,ChIJxaTjYa5fwokRo5uaCC4tlSA,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2.1,7,"69-49 Grand Ave, Maspeth",Japanese restaurant,11378,40.7224092,-73.9095279,11378
Teriyaki One,ChIJOXRBgH9fwokRLLW_y_ymUio,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.1,83,"59-05 Maurice Ave, Queens",Japanese restaurant,11378,40.7224092,-73.9095279,11378
Jin Ramen Sushi,ChIJZdHFrzZfwokRIHRGlFs6qAU,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.2,115,"66-41 Fresh Pond Rd, Queens",Japanese restaurant,11378,40.7224092,-73.9095279,11385
Akaru Sushi,ChIJs5wt5h5cwokRIvxftd3N908,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.0,259,"201 Wyckoff Ave, Brooklyn",Japanese restaurant,11378,40.7224092,-73.9095279,11237
Premium Sushi NY,ChIJu-RG0VRawokRX5f1HfTRMto,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.0,5,"6058 Flushing Ave, Queens",Japanese restaurant,11378,40.7224092,-73.9095279,11378
Dashi Noodle House,ChIJ___LhINewokRmbw_YkMd5gQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.9,33,"66-41 Fresh Pond Rd, Queens",Japanese restaurant,11378,40.7224092,-73.9095279,11385
Teriyaki and Sushi,ChIJkYST1zVdwokR9W0_0iVWCNU,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.4,14,"197 Knickerbocker Ave, Brooklyn",Japanese restaurant,11378,40.7224092,-73.9095279,11237
Sea Wolf,ChIJO_MlXh1cwokR1YDm45sn_Wo,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,2020,"19 Wyckoff Ave, Brooklyn",seafood restaurant,11378,40.7224092,-73.9095279,11237
Fish House,ChIJ57dXatpewokRTCn4OA2xflc,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.8,180,"4749 42nd St, Queens",seafood restaurant,11378,40.7224092,-73.9095279,11104
Wings & Seafood,ChIJBWe9LYJfwokR7vNcpgkwFbU,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,119,"785 Fairview Ave, Queens",seafood restaurant,11378,40.7224092,-73.9095279,11385
E burger joint & wings,ChIJlaRMi2FfwokRCFJY1ZDOO_M,"['restaurant', 'food', 'point_of_interest', 'establishment']",,1.6,5,"69-49 Grand Ave, Queens",seafood restaurant,11378,40.7224092,-73.9095279,11378
Shaking Crab (Williamsburg),ChIJiSXX0c9dwokRnlbun-AirdM,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,167,"1045 Flushing Ave, Brooklyn",seafood restaurant,11378,40.7224092,-73.9095279,11237
Islanders seafood,ChIJLXbnVNpfwokR_u7uaAg1ulw,"['restaurant', 'food', 'point_of_interest', 'establishment']",,5.0,1,"79-15 Queens Blvd, Elmhurst",seafood restaurant,11378,40.7224092,-73.9095279,11373
Desi Grill,ChIJ1751cx1cwokRIu-sFEGkO-A,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,313,"46 Wyckoff Ave, Brooklyn",indian restaurant,11378,40.7224092,-73.9095279,11237
Masala Kitchen and Lounge,ChIJyRnxzTRfwokRi8ZKX37NTFQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.2,69,"71-04 Grand Ave, Queens",indian restaurant,11378,40.7224092,-73.9095279,11378
Palace of India,ChIJt3skgSRcwokRPAMVtVL-5Ac,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.3,10,"46 Wyckoff Ave, Brooklyn",indian restaurant,11378,40.7224092,-73.9095279,11237
Garam Masala,ChIJZYwBVYJdwokRC_Ycoe9K_QY,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.8,130,"1819 Palmetto St, Queens",indian restaurant,11378,40.7224092,-73.9095279,11385
Bukhara Grill,ChIJO8qKQGddwokRmFd65lDbqQ4,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,1.0,1,"46 Wyckoff Ave, Brooklyn",indian restaurant,11378,40.7224092,-73.9095279,11237
Bulbap Grill,ChIJ1V8OtBddwokR8u19wUjmh64,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,192,"31 Wyckoff Ave, Brooklyn",Korean restaurant,11378,40.7224092,-73.9095279,11237
Garlic to the Chicken,ChIJnzyTaZ1ewokRz-mCUjZ8q9Y,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,224,"6692 Forest Ave, Queens",Korean restaurant,11378,40.7224092,-73.9095279,11385
Mum Mediterranean Cuisine,ChIJh1LYeUpfwokRzX32juzSVt8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.6,198,"66-28 Fresh Pond Rd, Queens",Mediterranean restaurant,11378,40.7224092,-73.9095279,11385
Queen,ChIJ_____xxcwokRvgheZgxjWtk,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.6,545,"247 Starr St, Brooklyn",Mediterranean restaurant,11378,40.7224092,-73.9095279,11237
Gyro World,ChIJLQPhmYNewokRn8FhjO6-OKM,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.9,493,"66-57 Fresh Pond Rd, Queens",Mediterranean restaurant,11378,40.7224092,-73.9095279,11385
Semkeh,ChIJj3wp_s9dwokR7Un5iO5zaEI,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,197,"53 Morgan Ave Rear, Brooklyn",Mediterranean restaurant,11378,40.7224092,-73.9095279,11237
Levantine Shawarma & Grill,ChIJ4eMrhv1dwokRc-qb6-vNnn8,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.8,127,"126 Wyckoff Ave, Brooklyn",Mediterranean restaurant,11378,40.7224092,-73.9095279,11237
Yia Yia's Taverna,ChIJD11mXA9dwokRPfxG_khL2vs,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.7,586,"1035 Flushing Ave, Brooklyn",Mediterranean restaurant,11378,40.7224092,-73.9095279,11237
Taqueria Kermes,ChIJd67JeYNewokRpDXPXwnV5uU,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.5,469,"66-36 Fresh Pond Rd, Queens",Mexican Restaurant,11378,40.7224092,-73.9095279,11385
La Casita Mexicana,ChIJP0qwxWpfwokRZjUckixd1t4,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.6,346,"62-36 Forest Ave, Queens",Mexican Restaurant,11378,40.7224092,-73.9095279,11385
Mesa Azteca,ChIJ3_W_vh1cwokRLsYOX4qAx3Y,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.3,493,"91 Wyckoff Ave, Brooklyn",Mexican Restaurant,11378,40.7224092,-73.9095279,11237
de Mole,ChIJEV89GdtewokREQQ2IptM_XU,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.5,583,"45-02 48th Ave, Queens",Mexican Restaurant,11378,40.7224092,-73.9095279,11377
Las Margaritas,ChIJzaKkToJewokR5Hzx8rZ9X5E,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.2,489,"67-12 Fresh Pond Rd, Queens",Mexican Restaurant,11378,40.7224092,-73.9095279,11385
4 Caminos Mexican Restaurant,ChIJBVMJbbZfwokRbacvlwKcyOQ,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.0,177,"67-22 Fresh Pond Rd, Queens",Mexican Restaurant,11378,40.7224092,-73.9095279,11385
Gordo's Cantina,ChIJ4ahOydVYwokR7cBu4R_8BXo,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.6,545,"140 St Nicholas Ave, Brooklyn",Mexican Restaurant,11378,40.7224092,-73.9095279,11237
El Santo,ChIJg6OpQ0pdwokR68uFIZ_SPsE,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.4,372,"1053 Flushing Ave, Brooklyn",Mexican Restaurant,11378,40.7224092,-73.9095279,11237
El Alto,ChIJTYHJP5pewokR_DIHnFvmEs4,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.6,135,"6001 Metropolitan Ave, Queens",Mexican Restaurant,11378,40.7224092,-73.9095279,11385
Homemade Taqueria Maspeth,ChIJtUREhvZewokRNaPmK6e8L78,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.1,410,"71-03 Grand Ave, Queens",Mexican Restaurant,11378,40.7224092,-73.9095279,11378
Taqueria El Fogon,ChIJl5q4wwNcwokRnry1h664C4A,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.1,217,"1050 Flushing Ave, Brooklyn",Mexican Restaurant,11378,40.7224092,-73.9095279,11237
Cemitas El Tigre,ChIJZxcvHttewokRMlbPoTBCBfI,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.5,378,"45-14 48th Ave, Queens",Mexican Restaurant,11378,40.7224092,-73.9095279,11377
The Haab: Mexican Cafe,ChIJ59p9etxewokRogac73Ghq2E,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.8,141,"4722 48th Ave, Queens",Mexican Restaurant,11378,40.7224092,-73.9095279,11377
Taqueria Santa Fe,ChIJEyvAqd5ewokR9uvOT-BEXps,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.6,848,"47-08 47th Ave, Queens",Mexican Restaurant,11378,40.7224092,-73.9095279,11377
Tortilleria Mexicana Los Hermanos,ChIJsRiTex1cwokR59H3dlPzzY8,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.4,1507,"271 Starr St, Brooklyn",Mexican Restaurant,11378,40.7224092,-73.9095279,11237
Otra Casita Mexicana,ChIJZz-2UoNfwokRTphqUPsn6-8,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.6,155,"66-21 Fresh Pond Rd, Queens",Mexican Restaurant,11378,40.7224092,-73.9095279,11385
Mi Mariachi,ChIJA3bGqQJcwokRsmqQSXEkO-U,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.5,80,"1201 Flushing Ave, Brooklyn",Mexican Restaurant,11378,40.7224092,-73.9095279,11237
Guadalajara De Dia 2,ChIJkdylciBcwokRB2XdJvDaRcU,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.1,186,"566 Seneca Ave, Ridgewood",Mexican Restaurant,11378,40.7224092,-73.9095279,11385
Amaranto,ChIJn85R-Qj7ZUAR8ozeRAybcbY,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.5,544,"887 Hart St, Brooklyn",Mexican Restaurant,11378,40.7224092,-73.9095279,11237
Fresca Tortilla,ChIJB3PsnPZewokRF1C--g_qpeI,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.1,72,"7009 Grand Ave, Maspeth",Mexican Restaurant,11378,40.7224092,-73.9095279,11378
Mister Burrito Loco,ChIJl59AK9pewokRV7kbCFIT66E,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.5,165,"4320 Greenpoint Ave, Sunnyside",Mexican Restaurant,11378,40.7224092,-73.9095279,11104
Taco Today,ChIJ5an5O9pewokRCmyrepHpkBs,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.4,88,"4222 Greenpoint Ave, Queens",Mexican Restaurant,11378,40.7224092,-73.9095279,11104
El Burro Mexican Grill,ChIJM4Qh7RxcwokRZyk3onUx1Y4,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.5,89,"324 Suydam St, Brooklyn",Mexican Restaurant,11378,40.7224092,-73.9095279,11237
Coffee Shop,ChIJ-cy-SIJewokRb__dCENK0D4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.0,56,"67-22 Fresh Pond Rd, Queens",Mexican Restaurant,11378,40.7224092,-73.9095279,11385
Leos,ChIJ7xKhwuJdwokRDgLGnBmd-6A,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.2,117,"207 Knickerbocker Ave, Brooklyn",Mexican Restaurant,11378,40.7224092,-73.9095279,11237
Chihuahua Restaurante,ChIJYYjcyN5ewokRcrXCdn4wq7E,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.6,449,"47-02 Greenpoint Ave, Queens",Mexican Restaurant,11378,40.7224092,-73.9095279,11104
la Catrina De Luis,ChIJTRwIcdpewokR2oKeEYU7qmc,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,57,"41-08 Greenpoint Ave, Queens",Mexican Restaurant,11378,40.7224092,-73.9095279,11104
Taqueria Cocoyoc,ChIJ71hd5x5cwokRTcqwlXUReeo,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.0,339,"211 Wyckoff Ave, Brooklyn",Mexican Restaurant,11378,40.7224092,-73.9095279,11237
La Abuelita,ChIJmwfPwn5dwokRQIf4xj6-Suw,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",,4.5,84,"123 Wyckoff Ave, Brooklyn",Mexican Restaurant,11378,40.7224092,-73.9095279,11237
L.A. Burrito,ChIJ64nfcwRcwokRxJjfGATiD-s,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.0,215,"67 Wilson Ave, Brooklyn",Mexican Restaurant,11378,40.7224092,-73.9095279,11237
Mally's,ChIJi0W1cwNcwokRQ55D2rLL-ZQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.6,114,"199 Knickerbocker Ave, Brooklyn",Mexican Restaurant,11378,40.7224092,-73.9095279,11237
Chipotle Mexican Grill,ChIJ22Zba5hfwokRyT7y8R_WRKk,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,2.6,129,"59-01 Maurice Ave, Queens",Mexican Restaurant,11378,40.7224092,-73.9095279,11378
Queen,ChIJ_____xxcwokRvgheZgxjWtk,"['bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.6,545,"247 Starr St, Brooklyn",Middle Eastern Restaurant,11378,40.7224092,-73.9095279,11237
Semkeh,ChIJj3wp_s9dwokR7Un5iO5zaEI,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,197,"53 Morgan Ave Rear, Brooklyn",Middle Eastern Restaurant,11378,40.7224092,-73.9095279,11237
Mum Mediterranean Cuisine,ChIJh1LYeUpfwokRzX32juzSVt8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.6,198,"66-28 Fresh Pond Rd, Queens",Middle Eastern Restaurant,11378,40.7224092,-73.9095279,11385
Levantine Shawarma & Grill,ChIJ4eMrhv1dwokRc-qb6-vNnn8,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.8,127,"126 Wyckoff Ave, Brooklyn",Middle Eastern Restaurant,11378,40.7224092,-73.9095279,11237
